Date,pair,Open,Close,Low,High,Open,Close,Low,High,Open,Close,Low,High,Open,Close,Low,High,Open,Close,Low,High
2025-06-01,EUR/MAD,10.133299827575684,10.236499786376953,10.113800048828125,10.26360034942627,,,,,,,,,,,,,,,,
2025-07-01,EUR/MAD,10.26099967956543,10.553000450134277,10.231499671936035,10.579999923706055,,,,,,,,,,,,,,,,
2021-01-01,EUR/MXN,,,,,24.290000915527344,24.988000869750977,23.653600692749023,24.988000869750977,,,,,,,,,,,,
2021-02-01,EUR/MXN,,,,,24.845800399780273,25.181800842285156,24.14109992980957,25.566499710083008,,,,,,,,,,,,
2021-03-01,EUR/MXN,,,,,25.13249969482422,24.121200561523438,23.966999053955078,25.669200897216797,,,,,,,,,,,,
2021-04-01,EUR/MXN,,,,,23.96339988708496,24.292699813842773,23.581600189208984,24.39739990234375,,,,,,,,,,,,
2021-05-01,EUR/MXN,,,,,24.326200485229492,24.30470085144043,23.96150016784668,24.479799270629883,,,,,,,,,,,,
2021-06-01,EUR/MXN,,,,,24.37779998779297,23.5793399810791,23.359899520874023,24.60070037841797,,,,,,,,,,,,
2021-07-01,EUR/MXN,,,,,23.634700775146484,23.57200050354004,23.15999984741211,23.87150001525879,,,,,,,,,,,,
2021-08-01,EUR/MXN,,,,,23.57200050354004,23.75210952758789,23.234399795532227,24.003999710083008,,,,,,,,,,,,
2021-09-01,EUR/MXN,,,,,23.703800201416016,23.795000076293945,23.362300872802734,23.848899841308594,,,,,,,,,,,,
2021-10-01,EUR/MXN,,,,,23.87420082092285,23.756999969482422,23.37470054626465,24.16069984436035,,,,,,,,,,,,
2021-11-01,EUR/MXN,,,,,23.752700805664062,24.48259925842285,23.363300323486328,24.95789909362793,,,,,,,,,,,,
2021-12-01,EUR/MXN,,,,,24.262699127197266,23.16390037536621,23.06559944152832,24.311800003051758,,,,,,,,,,,,
2022-01-01,EUR/MXN,,,,,23.304399490356445,23.2278995513916,22.88960075378418,23.44219970703125,,,,,,,,,,,,
2022-02-01,EUR/MXN,,,,,23.17259979248047,22.99970054626465,22.56170082092285,23.77669906616211,,,,,,,,,,,,
2022-03-01,EUR/MXN,,,,,22.962600708007812,22.186199188232422,21.795499801635742,23.39080047607422,,,,,,,,,,,,
2022-04-01,EUR/MXN,,,,,22.003400802612305,21.518699645996094,21.288169860839844,22.05389976501465,,,,,,,,,,,,
2022-05-01,EUR/MXN,,,,,21.518699645996094,21.052400588989258,20.866199493408203,21.57430076599121,,,,,,,,,,,,
2022-06-01,EUR/MXN,,,,,21.091899871826172,21.029300689697266,20.698999404907227,21.714399337768555,,,,,,,,,,,,
2022-07-01,EUR/MXN,,,,,21.061800003051758,20.79199981689453,20.508499145507812,21.23579978942871,,,,,,,,,,,,
2022-08-01,EUR/MXN,,,,,20.811899185180664,20.18600082397461,19.773500442504883,21.143299102783203,,,,,,,,,,,,
2022-09-01,EUR/MXN,,,,,20.261600494384766,19.780399322509766,19.412900924682617,20.309799194335938,,,,,,,,,,,,
2022-10-01,EUR/MXN,,,,,19.740999221801758,19.72719955444336,19.33209991455078,20.191099166870117,,,,,,,,,,,,
2022-11-01,EUR/MXN,,,,,19.577499389648438,19.854000091552734,18.904399871826172,20.28059959411621,,,,,,,,,,,,
2022-12-01,EUR/MXN,,,,,20.08009910583496,20.836299896240234,20.05929946899414,21.22949981689453,,,,,,,,,,,,
2023-01-01,EUR/MXN,,,,,20.836299896240234,20.36549949645996,20.08099937438965,20.864599227905273,,,,,,,,,,,,
2023-02-01,EUR/MXN,,,,,20.46310043334961,19.49799919128418,19.205799102783203,20.683900833129883,,,,,,,,,,,,
2023-03-01,EUR/MXN,,,,,19.356199264526367,19.72450065612793,18.904199600219727,20.49810028076172,,,,,,,,,,,,
2023-04-01,EUR/MXN,,,,,19.521099090576172,19.825000762939453,19.44540023803711,20.151399612426758,,,,,,,,,,,,
2023-05-01,EUR/MXN,,,,,19.82390022277832,18.959199905395508,18.776199340820312,19.90719985961914,,,,,,,,,,,,
2023-06-01,EUR/MXN,,,,,18.908899307250977,18.603900909423828,18.397899627685547,18.9375,,,,,,,,,,,,
2023-07-01,EUR/MXN,,,,,18.676000595092773,18.388399124145508,18.08639907836914,18.996599197387695,,,,,,,,,,,,
2023-08-01,EUR/MXN,,,,,18.420299530029297,18.313749313354492,17.827699661254883,19.065500259399414,,,,,,,,,,,,
2023-09-01,EUR/MXN,,,,,18.430200576782227,18.402999877929688,17.93199920654297,18.977100372314453,,,,,,,,,,,,
2023-10-01,EUR/MXN,,,,,18.40399932861328,19.168899536132812,18.198699951171875,19.528499603271484,,,,,,,,,,,,
2023-11-01,EUR/MXN,,,,,19.101900100708008,18.976299285888672,18.385299682617188,19.14539909362793,,,,,,,,,,,,
2023-12-01,EUR/MXN,,,,,18.93910026550293,18.724700927734375,18.465299606323242,19.06559944152832,,,,,,,,,,,,
2024-01-01,EUR/MXN,,,,,18.722230911254883,18.59830093383789,18.208200454711914,18.88330078125,,,,,,,,,,,,
2024-02-01,EUR/MXN,,,,,18.601299285888672,18.531600952148438,18.144899368286133,18.65559959411621,,,,,,,,,,,,
2024-03-01,EUR/MXN,,,,,18.42112922668457,17.886709213256836,17.855749130249023,18.484800338745117,,,,,,,,,,,,
2024-04-01,EUR/MXN,,,,,17.86829948425293,18.228099822998047,17.54669952392578,19.01099967956543,,,,,,,,,,,,
2024-05-01,EUR/MXN,,,,,18.29199981689453,18.421600341796875,17.796300888061523,18.514699935913086,,,,,,,,,,,,
2024-06-01,EUR/MXN,,,,,18.422100067138672,19.643999099731445,18.316999435424805,20.545400619506836,,,,,,,,,,,,
2024-07-01,EUR/MXN,,,,,19.623699188232422,20.293399810791016,19.211000442504883,20.472000122070312,,,,,,,,,,,,
2024-08-01,EUR/MXN,,,,,20.178199768066406,21.81599998474121,19.902000427246094,22.111299514770508,,,,,,,,,,,,
2024-09-01,EUR/MXN,,,,,21.80500030517578,21.93939971923828,21.212299346923828,22.39109992980957,,,,,,,,,,,,
2024-10-01,EUR/MXN,,,,,21.908599853515625,21.896099090576172,20.891000747680664,21.930099487304688,,,,,,,,,,,,
2024-11-01,EUR/MXN,,,,,21.824199676513672,21.499500274658203,21.003799438476562,22.342100143432617,,,,,,,,,,,,
2024-12-01,EUR/MXN,,,,,21.547000885009766,21.478300094604492,20.7677001953125,21.624799728393555,,,,,,,,,,,,
2025-01-01,EUR/MXN,,,,,21.564899444580078,21.493799209594727,20.90410041809082,21.731800079345703,,,,,,,,,,,,
2025-02-01,EUR/MXN,,,,,21.422000885009766,21.27549934387207,20.955299377441406,21.841999053955078,,,,,,,,,,,,
2025-03-01,EUR/MXN,,,,,21.27199935913086,22.057600021362305,20.908700942993164,22.28499984741211,,,,,,,,,,,,
2025-04-01,EUR/MXN,,,,,22.14620018005371,22.268199920654297,21.939199447631836,23.51289939880371,,,,,,,,,,,,
2025-05-01,EUR/MXN,,,,,22.202800750732422,22.020000457763672,21.498600006103516,22.701000213623047,,,,,,,,,,,,
2025-06-01,EUR/MXN,,,,,22.020000457763672,22.054500579833984,21.569299697875977,22.1781005859375,,,,,,,,,,,,
2025-07-01,EUR/MXN,,,,,22.100299835205078,21.91950035095215,21.90410041809082,22.18939971923828,,,,,,,,,,,,
